x1,y1,x2,y2
142.912,512.167,754.116,237.242
133.335,511.984,762.886,236.341
129.279,509.932,784.748,233.717
116.749,510.287,793.542,234.076
111.527,502.517,799.896,234.569
114.345,501.069,805.652,235.278
117.865,492.427,815.466,235.452
126.620,488.023,822.316,236.019
129.876,485.612,830.956,236.786
127.340,479.536,837.430,236.729
128.853,475.693,842.752,237.141
109.843,452.337,850.112,237.513
124.436,464.441,857.629,238.291
129.457,463.265,864.019,238.945
133.136,461.935,871.939,239.812
131.527,455.446,878.686,240.540
132.829,453.815,885.359,241.034
138.940,457.462,891.529,241.611
141.984,456.414,898.518,242.128
148.252,462.293,903.686,242.492
146.608,430.171,909.371,242.967
159.283,446.081,917.644,243.812
163.343,437.689,921.962,243.839
152.432,400.543,927.271,244.438
152.146,391.316,933.514,244.962
150.632,382.430,939.303,245.658
148.013,374.469,945.111,246.592
147.314,368.301,951.221,247.632
145.246,360.587,955.433,248.183
142.195,352.321,960.395,248.518
134.839,338.615,965.087,249.070
133.543,333.959,973.340,247.319
132.281,329.221,976.829,247.425
131.670,325.176,985.483,247.663
132.921,323.144,1000.660,250.776
133.599,320.711,1008.968,252.403
133.842,316.995,1016.102,252.615
134.303,315.597,1026.918,252.819
134.586,313.033,1045.760,253.635
136.119,311.791,1053.835,254.223
137.941,310.339,1058.627,255.116
139.614,309.606,1063.345,255.801
140.303,307.573,1073.259,256.505
139.592,303.801,1081.752,257.032
nan,nan,1087.003,257.412
nan,nan,1094.670,259.465
nan,nan,1113.204,265.064
142.111,296.144,1118.573,267.848
nan,nan,1133.071,271.781
144.256,294.457,1135.509,275.362
nan,nan,1137.134,275.580
nan,nan,1139.652,278.586
nan,nan,1142.523,291.211
nan,nan,1140.499,300.421
nan,nan,1136.354,306.151
nan,nan,1132.237,311.058
nan,nan,1127.490,316.145
124.245,243.069,1124.760,318.757
126.610,240.127,1114.123,329.200
129.279,238.471,1107.169,334.996
131.539,236.902,1100.794,340.246
133.170,235.229,1094.993,344.782
135.194,233.318,1082.992,352.863
nan,nan,1077.938,354.797
nan,nan,1073.904,356.996
nan,nan,1066.628,362.191
nan,nan,1051.372,368.263
nan,nan,1032.576,369.843
nan,nan,1010.856,369.331
nan,nan,989.007,366.386
nan,nan,974.485,364.717
nan,nan,962.155,363.545
nan,nan,948.084,361.815
nan,nan,935.722,360.384
nan,nan,921.980,358.600
nan,nan,909.125,357.026
nan,nan,896.691,355.872
nan,nan,884.787,354.352
nan,nan,870.455,352.413
nan,nan,857.598,350.694
139.514,170.956,848.420,349.637
139.598,169.864,838.091,348.289
139.698,169.153,829.286,347.320
139.900,168.847,816.045,345.820
139.924,167.841,804.853,344.543
139.997,167.050,795.270,343.703
140.412,166.811,786.297,342.767
140.675,166.543,776.415,341.893
140.965,166.854,769.822,341.379
141.035,166.492,761.451,340.517
140.949,166.033,749.401,339.240
141.279,166.155,741.543,338.777
142.010,165.774,732.727,337.916
142.339,164.956,725.923,337.159
143.232,164.434,717.209,336.593
142.625,163.495,706.646,335.721
143.189,164.508,696.553,334.890
145.770,164.754,689.929,334.261
148.461,164.619,682.422,333.610
157.547,182.736,673.900,332.752
160.104,180.375,665.220,329.920
nan,nan,657.217,329.486
nan,nan,649.658,328.651
nan,nan,643.235,330.164
nan,nan,636.200,329.477
nan,nan,630.218,326.346
nan,nan,624.533,325.465
nan,nan,618.142,324.865
nan,nan,611.783,324.016
nan,nan,605.707,323.487
nan,nan,598.426,322.153
nan,nan,592.722,321.909
nan,nan,586.885,321.102
nan,nan,582.960,320.827
nan,nan,577.544,320.345
nan,nan,572.279,320.113
nan,nan,566.615,319.789
nan,nan,562.945,319.704
nan,nan,557.499,319.278
nan,nan,552.294,318.882
nan,nan,547.687,318.409
nan,nan,542.960,318.493
168.977,133.798,524.954,320.158
168.506,127.490,519.965,320.429
169.360,96.811,520.769,320.681
173.836,94.160,511.591,320.871
177.868,91.603,489.444,320.654
181.506,90.198,480.815,322.189
184.079,88.545,473.992,323.577
186.646,87.213,465.227,325.849
189.123,85.455,454.223,328.254
191.509,84.426,439.361,330.733
nan,nan,430.714,332.672
nan,nan,422.876,334.469
nan,nan,412.981,338.138
nan,nan,406.539,339.105
nan,nan,401.956,340.479
nan,nan,384.039,344.978
nan,nan,379.037,345.860
nan,nan,374.145,346.462
nan,nan,369.039,347.735
nan,nan,360.369,349.807
nan,nan,355.362,350.177
nan,nan,338.209,351.197
nan,nan,335.382,353.928
nan,nan,328.189,354.468
nan,nan,321.353,353.460
nan,nan,319.032,354.341
nan,nan,314.738,353.959
nan,nan,305.992,351.598
nan,nan,300.564,349.990
nan,nan,295.173,347.390
nan,nan,288.228,343.234
nan,nan,283.020,337.545
nan,nan,280.908,334.479
nan,nan,274.447,325.686
nan,nan,272.630,321.763
nan,nan,270.771,317.682
nan,nan,268.520,313.312
nan,nan,266.380,307.920
nan,nan,265.561,300.220
nan,nan,263.691,295.315
nan,nan,260.520,291.530
nan,nan,259.654,288.821
nan,nan,258.980,285.834
nan,nan,258.358,283.567
nan,nan,257.785,281.692
nan,nan,256.303,274.902
nan,nan,255.419,268.916
nan,nan,256.003,266.520
nan,nan,254.195,257.063
455.120,47.555,250.891,248.572
455.191,48.840,251.219,243.718
459.511,50.014,252.081,238.376
452.688,50.655,253.197,233.456
460.962,52.953,255.373,229.172
465.037,54.554,258.273,225.044
468.950,55.545,259.763,222.019
472.829,56.743,262.803,218.415
474.317,58.175,273.105,204.558
477.840,58.276,276.844,200.379
485.411,57.502,284.513,196.281
520.111,49.833,287.400,194.037
526.616,54.402,306.042,180.397
540.515,57.435,295.111,188.457
553.483,59.439,308.398,176.221
551.818,61.955,310.937,174.197
551.258,63.632,313.558,172.336
550.869,64.272,316.532,170.404
549.946,62.126,319.181,168.603
546.503,58.223,321.322,167.295
542.458,57.231,323.537,165.919
539.327,56.644,325.962,164.310
536.140,56.773,327.921,163.199
532.534,56.648,331.038,161.180
526.882,54.217,338.687,157.724
507.481,42.980,339.127,157.437
502.283,41.902,357.630,147.778
497.067,40.870,352.837,148.087
492.516,39.371,352.746,147.873
nan,nan,357.340,147.833
nan,nan,374.570,153.931
nan,nan,379.612,155.668
nan,nan,394.483,158.154
nan,nan,398.847,161.004
nan,nan,376.192,151.280
nan,nan,377.730,152.742
nan,nan,421.891,169.141
nan,nan,426.978,170.852
nan,nan,428.568,171.150
nan,nan,434.772,172.146
nan,nan,440.895,173.240
nan,nan,447.533,174.237
nan,nan,453.364,174.841
nan,nan,458.191,175.553
nan,nan,475.330,178.039
nan,nan,485.903,179.392
nan,nan,478.036,178.051
nan,nan,477.507,177.251
nan,nan,478.343,177.367
nan,nan,478.939,174.208
nan,nan,480.316,172.352
nan,nan,484.443,170.372
nan,nan,492.730,166.477
296.178,35.007,492.902,165.286
285.745,37.063,491.274,165.169
455.119,221.200,520.080,117.538
454.110,224.021,520.930,114.781
450.685,227.385,521.385,112.034
451.061,229.045,522.414,109.209
nan,nan,523.178,107.266
nan,nan,523.430,104.737
197.867,84.479,523.236,103.526
191.118,90.986,523.391,102.886
185.239,95.791,523.749,101.852
180.951,100.920,524.243,100.404
176.726,104.752,526.568,96.432
174.057,107.882,526.761,93.559
172.238,109.792,525.286,92.683
170.584,111.532,523.272,94.563
165.965,116.010,517.028,91.283
163.303,118.910,513.956,94.985
162.451,120.589,514.390,100.689
174.646,105.936,511.465,103.573
159.700,125.032,507.107,105.914
151.398,137.090,504.550,107.096
150.315,144.586,502.050,109.671
143.713,171.996,499.603,111.834
148.017,178.313,497.174,113.457
151.213,184.223,494.329,115.364
154.708,186.463,483.688,117.329
nan,nan,473.285,118.955
nan,nan,467.198,120.967
nan,nan,460.475,123.238
nan,nan,450.420,126.079
nan,nan,444.669,129.635
nan,nan,439.272,132.323
nan,nan,436.230,133.687
nan,nan,433.737,135.139
nan,nan,430.766,137.355
nan,nan,417.351,144.075
nan,nan,412.358,146.809
nan,nan,407.685,149.032
nan,nan,401.971,152.029
nan,nan,398.986,154.054
nan,nan,394.981,155.816
nan,nan,389.880,158.071
nan,nan,385.271,160.114
nan,nan,380.939,161.926
nan,nan,376.752,163.878
nan,nan,372.369,165.926
nan,nan,367.646,167.080
nan,nan,363.678,168.327
nan,nan,360.779,169.951
nan,nan,357.032,170.917
nan,nan,353.787,172.681
nan,nan,353.816,173.484
nan,nan,357.423,173.942
nan,nan,344.306,176.205
nan,nan,333.862,179.188
nan,nan,331.994,180.201
nan,nan,328.164,183.970
nan,nan,325.962,187.191
130.986,305.625,321.591,191.823
129.975,308.195,316.564,197.167
129.165,310.186,314.156,204.142
128.917,311.582,309.877,210.913
128.709,313.445,308.826,212.617
127.013,319.327,308.667,216.090
125.936,324.005,307.105,219.938
125.544,327.476,293.630,257.057
125.795,331.618,293.263,260.267
127.518,333.718,292.607,262.986
128.428,337.660,292.017,266.611
127.230,344.367,292.080,269.992
127.052,348.813,291.903,273.396
125.833,354.118,291.612,276.931
125.443,359.040,291.188,279.424
115.966,385.478,291.642,282.020
125.587,386.549,291.024,284.873
135.344,389.805,290.819,288.996
140.802,394.673,292.452,292.585
143.029,400.293,292.032,296.050
143.681,405.158,291.558,298.269
144.333,410.024,291.083,300.489
144.985,414.889,290.609,302.708
145.402,418.901,290.433,305.163
144.847,425.711,290.308,308.044
144.293,432.521,290.183,310.924
143.739,439.332,290.058,313.805
143.185,446.142,289.933,316.685
142.631,452.952,289.808,319.566
145.008,467.319,289.042,321.797
150.111,472.607,288.818,324.522
160.000,475.000,288.867,327.148
163.000,484.000,288.916,329.773
163.000,504.000,288.966,332.399
163.000,504.000,289.015,335.024
163.000,504.000,289.064,337.650
159.764,498.504,289.113,340.275
148.740,492.906,288.695,341.259
146.561,485.831,289.068,343.427
150.766,481.546,287.397,346.067
152.004,477.692,288.025,346.730
151.059,469.967,286.014,349.181
149.958,462.782,284.953,351.766
146.122,451.896,285.154,353.852
145.085,445.397,284.408,356.817
142.551,436.002,285.935,358.594
138.883,425.810,285.187,361.552
137.299,420.668,285.520,358.663
136.211,416.667,283.210,364.464
133.341,410.485,281.720,369.624
132.468,407.343,277.849,384.080
131.340,404.230,278.326,381.582
129.659,400.813,276.479,387.644
127.630,393.450,274.005,392.260
125.601,386.087,271.531,396.876
123.573,378.724,269.057,401.492
121.544,371.361,266.583,406.108
119.516,363.998,264.109,410.724
117.487,356.635,261.635,415.339
115.459,349.272,259.161,419.955
113.430,341.909,256.687,424.571
111.401,334.546,254.213,429.187
109.373,327.183,251.739,433.803
108.776,316.507,252.470,435.018
108.595,307.058,250.188,436.812
109.240,301.568,247.540,439.365
109.886,296.078,244.893,441.919
108.913,285.629,240.590,441.773
107.941,275.180,235.692,441.830
106.969,264.731,229.846,440.415
105.996,254.281,224.000,439.000
105.024,243.832,221.000,442.000
104.052,233.383,219.075,441.045
112.747,251.374,231.626,452.532
103.997,225.922,236.408,453.410
112.170,241.656,239.847,455.398
111.003,231.382,235.356,457.723
nan,nan,221.221,458.535
103.446,177.785,221.282,459.117
105.903,172.352,218.291,454.848
106.678,166.299,217.643,455.840
nan,nan,214.342,454.262
116.554,155.051,210.255,451.993
126.803,150.984,210.108,450.973
122.783,127.097,209.679,449.913
129.501,125.137,206.449,447.253
133.992,121.764,203.688,443.490
137.109,117.031,201.642,441.276
141.896,112.959,200.364,439.205
150.394,111.424,199.333,437.016
nan,nan,198.273,434.610
148.297,103.486,197.263,432.390
112.515,87.224,196.479,430.229
117.511,91.188,195.162,427.676
120.919,93.510,194.144,425.398
107.588,112.696,192.897,422.990
99.153,156.527,192.340,421.330
109.648,174.652,191.080,419.149
115.945,190.455,190.351,416.828
119.463,206.076,189.259,414.685
107.196,237.491,188.602,412.472
111.746,244.637,188.074,410.812
114.121,250.014,188.159,409.497
96.434,278.696,187.139,407.791
101.012,281.127,185.949,405.334
93.514,291.842,183.095,400.234
91.092,313.002,181.212,394.342
88.671,334.162,179.329,388.450
86.249,355.323,177.445,382.558
83.828,376.483,175.562,376.666
86.551,392.817,174.469,375.556
89.274,409.152,173.376,374.446
91.998,425.486,172.283,373.336
96.787,447.566,171.201,368.904
102.315,471.519,170.232,364.610
107.689,496.962,169.605,361.375
112.456,515.327,169.522,359.806
115.827,526.276,168.356,357.599
119.611,536.228,167.758,349.863
122.845,537.569,166.628,341.879
126.167,539.546,166.952,339.011
128.032,508.513,166.967,335.685
132.444,541.371,166.902,331.254
135.280,540.838,167.125,323.107
138.115,540.304,167.348,314.961
140.951,539.770,167.571,306.815
143.787,539.237,167.794,298.668
146.622,538.703,168.017,290.522
146.894,545.860,168.508,287.181
149.454,560.157,169.053,283.435
152.249,561.525,169.226,280.991
152.811,569.294,169.482,278.864
177.228,568.106,169.626,276.600
142.257,561.768,170.206,268.534
144.415,554.295,170.447,266.698
140.617,538.616,171.134,263.874
144.715,528.219,171.547,261.947
149.571,519.908,171.843,259.358
154.584,513.153,172.154,256.864
157.799,504.259,172.390,254.227
159.879,489.893,172.392,252.326
158.818,479.731,172.631,246.388
157.757,469.570,172.869,240.449
156.696,459.408,173.108,234.511
155.634,449.246,173.346,228.573
161.504,450.802,173.453,225.549
158.694,442.838,173.554,222.656
159.592,438.036,173.660,220.079
161.839,432.941,173.749,222.317
163.021,429.407,178.132,198.084
164.202,425.873,182.515,173.852
154.365,411.638,185.620,171.240
148.575,369.923,187.553,168.990
139.993,357.627,190.286,162.653
135.310,345.698,192.180,158.294
131.856,335.227,194.210,153.902
124.460,315.645,195.761,150.256
122.808,301.506,196.042,145.847
121.961,287.860,197.345,141.834
122.111,277.328,198.361,137.285
123.191,264.858,200.000,133.281
123.137,248.681,201.181,130.811
118.661,225.173,212.948,102.801
118.965,218.088,212.206,101.769
nan,nan,214.289,99.848
108.793,176.371,213.913,94.548
110.677,171.639,210.036,100.104
112.844,168.083,214.590,90.635
130.088,172.226,220.669,85.294
115.365,159.150,221.764,84.128
114.629,159.103,224.749,81.972
nan,nan,227.735,79.815
nan,nan,230.720,77.659
nan,nan,233.705,75.503
nan,nan,236.690,73.346
nan,nan,239.676,71.190
nan,nan,242.661,69.033
nan,nan,245.646,66.877
nan,nan,248.631,64.721
nan,nan,251.617,62.564
nan,nan,254.602,60.408
nan,nan,257.587,58.252
nan,nan,260.572,56.095
nan,nan,263.557,53.939
nan,nan,266.543,51.783
nan,nan,269.528,49.626
nan,nan,272.513,47.470
nan,nan,275.498,45.314
nan,nan,278.484,43.157
nan,nan,281.469,41.001
nan,nan,284.454,38.844
nan,nan,287.439,36.688
98.437,158.054,290.425,34.532
106.320,172.232,366.499,15.981
118.050,174.640,380.711,19.645
116.438,196.650,411.404,23.572
103.537,230.111,422.597,25.275
121.855,213.600,434.337,26.794
111.299,240.549,449.120,29.033
114.407,244.472,464.026,31.504
117.859,246.930,477.375,33.548
118.732,251.210,489.755,35.644
nan,nan,500.370,37.737
nan,nan,510.465,41.335
nan,nan,524.990,43.696
nan,nan,538.751,46.281
103.468,303.152,553.241,48.865
107.208,313.733,569.813,52.200
111.374,322.480,586.372,55.541
110.678,334.644,606.430,59.382
111.877,350.500,614.211,60.176
107.015,383.066,623.192,61.435
106.642,398.214,630.840,62.810
121.145,414.588,639.387,64.402
133.375,430.406,646.502,65.468
140.526,442.971,650.372,66.152
147.717,453.101,655.888,67.511
153.090,459.177,660.415,68.485
158.982,469.641,666.479,69.886
157.868,486.280,672.333,71.216
156.459,506.785,681.418,73.664
148.808,530.578,688.920,75.466
146.702,531.028,696.459,77.217
142.856,534.211,704.138,79.029
136.565,536.474,711.004,80.469
139.544,534.165,718.278,82.474
138.573,531.083,725.014,84.345
143.798,531.915,734.430,87.178
nan,nan,745.423,91.453
149.762,577.236,742.808,88.812
154.509,553.126,758.005,94.343
156.274,506.568,766.679,102.283
160.590,487.604,783.159,117.394
161.090,468.323,780.813,121.045
158.736,456.824,776.389,125.792
157.709,445.701,771.857,130.030
155.987,434.918,767.148,134.356
151.692,421.431,760.746,139.687
145.054,403.689,753.732,144.994
143.028,396.668,746.355,149.860
141.284,389.163,738.239,155.102
138.644,382.431,732.301,158.402
137.925,378.169,726.594,161.667
136.489,372.801,719.904,165.378
136.828,370.393,701.941,176.961
136.462,366.648,696.143,180.299
134.859,360.517,690.718,183.269
133.425,354.482,685.534,186.502
133.088,350.374,680.509,189.710
132.046,345.189,675.434,193.057
133.100,343.374,669.665,197.399
128.128,330.787,664.472,200.556
128.334,327.688,656.714,207.436
129.231,326.430,651.812,211.180
129.760,323.959,644.799,215.852
129.627,320.886,639.227,219.463
130.331,319.628,634.866,222.452
130.974,318.038,629.369,225.917
131.253,316.237,625.486,229.022
132.138,315.326,621.126,231.819
132.396,313.738,606.173,240.128
132.957,312.993,602.168,242.950
133.219,311.777,598.733,245.384
134.320,311.049,595.314,247.551
134.667,309.664,592.873,249.437
135.494,309.118,591.040,251.072
136.134,308.523,588.916,252.546
136.095,306.712,585.903,254.345
136.450,305.950,583.018,256.247
136.432,304.455,578.199,259.120
136.719,303.723,574.606,261.336
137.245,303.391,568.268,263.515
137.386,302.373,561.343,267.071
137.514,301.416,558.424,268.888
137.589,300.441,554.710,271.172
138.086,300.228,551.521,273.239
138.257,299.398,544.974,278.453
138.386,298.522,543.914,278.504
138.825,298.526,537.164,279.655
138.421,297.015,526.196,286.920
138.858,296.487,521.930,290.009
nan,nan,514.217,292.968
nan,nan,500.003,295.754
139.403,295.080,482.444,296.810
139.162,293.618,474.669,295.648
139.448,293.606,466.793,294.159
139.739,293.452,462.156,293.317
139.972,293.083,453.264,291.435
139.747,291.689,443.338,288.917
